User_ID,Product_ID,Category,Add_to_Cart_Timestamp,Purchase_Timestamp,Cart_Duration_Minutes,Purchase_Flag
U0443,P00113,Fitness,2025-01-04 02:48:00,2025-01-04 06:48:00,12.48,1
U0603,P00229,Clothing,2025-01-30 01:18:00,2025-01-30 02:18:00,13.39,1
U0354,P00171,Clothing,2025-01-20 22:53:00,2025-01-20 23:08:00,22.63,1
U0888,P00295,Clothing,2025-01-25 14:37:00,2025-01-25 14:52:00,16.91,1
U0558,P00189,Fitness,2025-01-23 19:01:00,2025-01-23 19:16:00,4.6,1
U0550,P00426,Books,2025-02-26 14:51:00,2025-02-26 18:51:00,4.75,1
U0142,P00977,Electronics,2025-02-04 09:13:00,2025-02-04 09:18:00,27.4,1
U0612,P00079,Electronics,2025-04-01 21:13:00,,,0
U0501,P00658,Fitness,2025-04-09 00:51:00,2025-04-09 01:51:00,2.63,1
U0840,P00919,Electronics,2025-01-01 01:18:00,2025-01-01 01:33:00,11.94,1
U0702,P00182,Books,2025-01-24 09:03:00,2025-01-24 10:03:00,23.62,1
U0547,P00499,Books,2025-02-05 12:57:00,2025-02-05 13:02:00,2.53,1
U0659,P00798,Books,2025-02-01 08:38:00,2025-02-01 08:53:00,22.99,1
U0542,P00762,Electronics,2025-03-21 17:02:00,2025-03-21 17:17:00,21.54,1
U0846,P00866,Fitness,2025-01-20 09:55:00,2025-01-20 10:00:00,26.25,1
U0507,P00826,Beauty,2025-03-03 21:47:00,,,0
U0596,P00708,Beauty,2025-03-08 10:24:00,2025-03-08 14:24:00,20.41,1
U0881,P00835,Electronics,2025-02-17 07:08:00,2025-02-17 07:13:00,17.33,1
U0281,P00071,Electronics,2025-01-15 20:02:00,2025-01-15 20:17:00,24.9,1
U0424,P00248,Grocery,2025-01-04 12:43:00,2025-01-04 12:48:00,5.98,1
U0856,P00146,Clothing,2025-01-21 08:56:00,,,0
U0270,P00618,Electronics,2025-01-19 06:47:00,2025-01-19 07:02:00,23.73,1
U0154,P00775,Books,2025-03-27 19:36:00,2025-03-27 19:51:00,12.1,1
U0614,P00296,Clothing,2025-01-31 09:17:00,2025-01-31 09:32:00,22.4,1
U0727,P00582,Clothing,2025-01-20 17:10:00,2025-01-20 17:25:00,15.32,1
U0662,P00470,Fitness,2025-03-27 11:17:00,2025-03-27 15:17:00,26.05,1
U0944,P00506,Fitness,2025-03-05 01:22:00,2025-03-05 05:22:00,5.92,1
U0083,P00193,Grocery,2025-03-06 22:09:00,2025-03-06 23:09:00,6.34,1
U0622,P00068,Clothing,2025-01-01 05:38:00,2025-01-01 06:38:00,5.3,1
U0947,P00494,Electronics,2025-01-09 06:16:00,2025-01-09 07:16:00,15.35,1
U0899,P00817,Electronics,2025-04-09 15:36:00,2025-04-09 15:41:00,10.36,1
U0426,P00052,Fitness,2025-02-21 17:32:00,2025-02-21 17:37:00,18.91,1
U0275,P00882,Fitness,2025-01-04 22:10:00,2025-01-04 22:25:00,2.84,1
U0713,P00363,Fitness,2025-02-21 08:29:00,2025-02-21 12:29:00,15.9,1
U0284,P00797,Grocery,2025-01-08 07:04:00,,,0
U0980,P00917,Books,2025-03-17 00:14:00,2025-03-17 00:19:00,17.72,1
U0173,P00474,Beauty,2025-03-30 17:37:00,2025-03-30 17:52:00,18.97,1
U0327,P00846,Beauty,2025-02-11 13:52:00,2025-02-11 14:07:00,15.26,1
U0718,P00521,Clothing,2025-01-26 07:58:00,,,0
U0063,P00763,Clothing,2025-03-08 21:21:00,,,0
U0073,P00431,Beauty,2025-01-26 18:43:00,2025-01-26 18:58:00,0.89,1
U0763,P00844,Grocery,2025-03-01 06:58:00,2025-03-01 10:58:00,22.66,1
U0636,P00298,Beauty,2025-02-05 20:40:00,2025-02-06 00:40:00,25.47,1
U0375,P00435,Books,2025-02-17 12:35:00,2025-02-17 12:40:00,22.53,1
U0633,P00696,Electronics,2025-01-24 08:25:00,2025-01-24 08:40:00,27.3,1
U0508,P00691,Books,2025-01-21 17:14:00,2025-01-21 18:14:00,22.27,1
U0787,P00198,Fitness,2025-03-20 05:42:00,2025-03-20 05:47:00,8.34,1
U0943,P00128,Grocery,2025-01-31 07:28:00,2025-01-31 07:43:00,3.46,1
U0398,P00532,Books,2025-01-21 16:55:00,2025-01-21 17:00:00,25.85,1
U0120,P00984,Clothing,2025-03-29 17:35:00,2025-03-29 18:35:00,2.92,1
U0934,P00411,Books,2025-01-31 14:33:00,,,0
U0437,P00934,Books,2025-01-02 09:02:00,2025-01-02 10:02:00,7.94,1
U0829,P00840,Grocery,2025-04-04 07:51:00,2025-04-04 07:56:00,24.25,1
U0676,P00065,Beauty,2025-01-07 11:57:00,2025-01-07 12:02:00,10.35,1
U0936,P00694,Grocery,2025-01-19 14:13:00,2025-01-19 15:13:00,26.58,1
U0465,P00241,Clothing,2025-02-17 13:02:00,2025-02-17 13:17:00,16.52,1
U0286,P00369,Books,2025-02-19 21:05:00,2025-02-19 22:05:00,11.11,1
U0265,P00536,Grocery,2025-02-18 22:27:00,2025-02-18 22:32:00,8.55,1
U0320,P00384,Electronics,2025-03-19 13:19:00,2025-03-19 17:19:00,8.54,1
U0673,P00431,Fitness,2025-03-18 02:44:00,,,0
U0376,P00967,Clothing,2025-03-02 23:01:00,,,0
U0820,P00083,Grocery,2025-02-14 07:47:00,2025-02-14 08:02:00,10.1,1
U0089,P00982,Beauty,2025-01-24 02:44:00,2025-01-24 03:44:00,25.08,1
U0654,P00831,Beauty,2025-03-09 17:01:00,2025-03-09 17:16:00,18.71,1
U0203,P00697,Books,2025-03-25 21:52:00,2025-03-26 01:52:00,24.44,1
U0821,P00951,Grocery,2025-03-20 16:31:00,2025-03-20 16:36:00,9.37,1
U0739,P00828,Clothing,2025-03-02 09:00:00,2025-03-02 13:00:00,15.39,1
U0955,P00611,Clothing,2025-03-04 05:34:00,2025-03-04 05:49:00,9.27,1
U0334,P00574,Fitness,2025-02-20 06:44:00,,,0
U0222,P00286,Books,2025-03-18 16:00:00,2025-03-18 20:00:00,4.96,1
U0041,P00989,Clothing,2025-01-14 02:45:00,2025-01-14 03:00:00,8.22,1
U0708,P00534,Fitness,2025-01-24 00:47:00,,,0
U0068,P00459,Electronics,2025-01-10 12:35:00,2025-01-10 12:50:00,2.7,1
U0988,P00212,Electronics,2025-03-14 13:35:00,,,0
U0776,P00126,Electronics,2025-01-10 07:22:00,2025-01-10 11:22:00,0.78,1
U0514,P00413,Clothing,2025-04-09 22:06:00,,,0
U0873,P00499,Clothing,2025-02-11 02:01:00,2025-02-11 02:06:00,27.64,1
U0637,P00425,Electronics,2025-03-20 08:46:00,2025-03-20 09:01:00,29.19,1
U0622,P00554,Fitness,2025-03-22 06:51:00,2025-03-22 10:51:00,4.82,1
U0598,P00610,Grocery,2025-01-18 14:17:00,,,0
U0937,P00961,Beauty,2025-01-24 22:11:00,2025-01-24 22:16:00,12.77,1
U0632,P00543,Clothing,2025-01-23 20:25:00,2025-01-23 20:30:00,21.01,1
U0127,P00158,Electronics,2025-03-13 01:01:00,2025-03-13 01:16:00,8.09,1
U0255,P00112,Clothing,2025-03-10 00:53:00,,,0
U0695,P00402,Books,2025-03-09 05:22:00,2025-03-09 09:22:00,7.21,1
U0016,P00759,Grocery,2025-01-19 10:44:00,2025-01-19 10:59:00,19.17,1
U0477,P00122,Clothing,2025-03-13 06:12:00,2025-03-13 06:17:00,22.59,1
U0062,P00273,Electronics,2025-03-06 05:06:00,2025-03-06 06:06:00,2.23,1
U0881,P00294,Fitness,2025-01-27 14:51:00,2025-01-27 15:06:00,5.46,1
U0432,P00398,Books,2025-04-08 22:47:00,2025-04-09 02:47:00,13.63,1
U0670,P00471,Clothing,2025-03-29 14:34:00,2025-03-29 14:49:00,15.71,1
U0268,P00985,Electronics,2025-03-09 11:36:00,2025-03-09 12:36:00,0.64,1
U0035,P00207,Beauty,2025-01-17 05:09:00,,,0
U0779,P00110,Books,2025-02-23 17:26:00,2025-02-23 18:26:00,14.15,1
U0576,P00440,Grocery,2025-01-06 23:05:00,2025-01-06 23:20:00,10.4,1
U0494,P00278,Beauty,2025-02-21 14:03:00,2025-02-21 18:03:00,27.38,1
U0562,P00963,Clothing,2025-02-26 15:53:00,2025-02-26 16:08:00,8.64,1
U0469,P00568,Electronics,2025-02-25 07:06:00,,,0
U0767,P00887,Clothing,2025-02-20 16:52:00,2025-02-20 16:57:00,6.74,1
U0661,P00915,Electronics,2025-03-05 12:46:00,,,0
U0325,P00569,Grocery,2025-01-26 01:27:00,2025-01-26 01:32:00,26.49,1
U0304,P00940,Books,2025-01-13 17:29:00,2025-01-13 17:34:00,17.96,1
U0276,P00482,Grocery,2025-03-16 12:50:00,2025-03-16 13:05:00,15.76,1
U0869,P00803,Beauty,2025-01-24 23:53:00,,,0
U0963,P00114,Fitness,2025-01-05 02:18:00,,,0
U0684,P00893,Clothing,2025-02-24 12:04:00,2025-02-24 12:19:00,6.75,1
U0929,P00897,Clothing,2025-02-13 13:37:00,2025-02-13 13:42:00,13.97,1
U0201,P00820,Books,2025-03-03 21:08:00,2025-03-03 21:23:00,12.57,1
U0445,P00853,Grocery,2025-02-09 12:04:00,2025-02-09 12:19:00,19.84,1
U0905,P00477,Beauty,2025-04-03 21:21:00,2025-04-04 01:21:00,20.19,1
U0324,P00710,Fitness,2025-02-18 02:27:00,2025-02-18 02:42:00,16.61,1
U0035,P00933,Grocery,2025-02-07 13:46:00,2025-02-07 17:46:00,3.11,1
U0977,P00321,Fitness,2025-01-14 10:10:00,2025-01-14 14:10:00,19.69,1
U0482,P00179,Clothing,2025-03-14 05:46:00,2025-03-14 06:46:00,14.03,1
U0728,P00897,Grocery,2025-02-13 05:00:00,,,0
U0480,P00219,Electronics,2025-01-25 15:51:00,2025-01-25 15:56:00,20.76,1
U0065,P00789,Electronics,2025-01-15 01:16:00,2025-01-15 01:21:00,3.75,1
U0008,P00949,Fitness,2025-01-03 02:36:00,2025-01-03 06:36:00,8.1,1
U0301,P00528,Clothing,2025-03-22 22:48:00,2025-03-22 23:03:00,9.55,1
U0343,P00492,Fitness,2025-02-07 00:06:00,2025-02-07 00:11:00,5.43,1
U0431,P00891,Electronics,2025-03-31 14:38:00,,,0
U0424,P00061,Grocery,2025-01-19 19:53:00,2025-01-19 20:53:00,13.26,1
U0332,P00054,Beauty,2025-01-30 10:54:00,2025-01-30 11:09:00,25.16,1
U0438,P00680,Electronics,2025-01-14 12:19:00,2025-01-14 16:19:00,10.17,1
U0588,P00538,Fitness,2025-03-31 08:40:00,2025-03-31 08:55:00,3.36,1
U0174,P00848,Fitness,2025-02-17 11:09:00,,,0
U0559,P00988,Clothing,2025-01-06 17:33:00,2025-01-06 17:38:00,26.28,1
U0527,P00065,Clothing,2025-02-21 08:18:00,2025-02-21 09:18:00,4.58,1
U0873,P00612,Beauty,2025-01-06 01:14:00,2025-01-06 05:14:00,7.8,1
U0659,P00586,Electronics,2025-01-17 15:27:00,2025-01-17 15:42:00,24.87,1
U0026,P00704,Grocery,2025-03-26 07:09:00,2025-03-26 11:09:00,15.58,1
U0820,P00171,Clothing,2025-01-10 17:09:00,,,0
U0605,P00273,Clothing,2025-03-14 23:18:00,2025-03-15 03:18:00,25.11,1
U0406,P00889,Electronics,2025-04-07 03:55:00,2025-04-07 04:10:00,22.14,1
U0232,P00699,Clothing,2025-03-08 09:11:00,2025-03-08 10:11:00,1.5,1
U0533,P00535,Clothing,2025-01-18 22:19:00,,,0
U0819,P00391,Books,2025-01-06 20:33:00,2025-01-06 20:48:00,12.28,1
U0550,P00940,Books,2025-02-11 01:29:00,2025-02-11 02:29:00,14.31,1
U0788,P00693,Grocery,2025-01-09 09:33:00,2025-01-09 09:48:00,24.99,1
U0505,P00327,Beauty,2025-02-09 23:48:00,2025-02-09 23:53:00,20.54,1
U0669,P00108,Beauty,2025-01-17 03:49:00,2025-01-17 03:54:00,6.59,1
U0179,P00847,Clothing,2025-03-17 16:08:00,,,0
U0132,P00162,Electronics,2025-03-02 18:45:00,2025-03-02 19:45:00,25.18,1
U0823,P00814,Fitness,2025-02-15 16:01:00,2025-02-15 16:06:00,8.25,1
U0455,P00452,Beauty,2025-01-05 06:53:00,,,0
U0348,P00206,Books,2025-01-16 16:53:00,2025-01-16 17:53:00,19.52,1
U0540,P00590,Electronics,2025-04-01 06:51:00,2025-04-01 10:51:00,29.98,1
U0772,P00016,Grocery,2025-01-08 07:22:00,2025-01-08 07:27:00,14.87,1
U0406,P00327,Grocery,2025-04-06 10:46:00,,,0
U0076,P00608,Clothing,2025-03-23 05:53:00,2025-03-23 06:53:00,1.99,1
U0941,P00659,Electronics,2025-03-17 14:27:00,2025-03-17 18:27:00,27.88,1
U0579,P00002,Fitness,2025-02-19 23:30:00,2025-02-19 23:35:00,3.37,1
U0854,P00010,Clothing,2025-01-09 07:45:00,2025-01-09 08:00:00,13.75,1
U0492,P00434,Beauty,2025-01-19 18:07:00,2025-01-19 18:22:00,19.22,1
U0194,P00125,Beauty,2025-04-08 03:30:00,,,0
U0984,P00081,Books,2025-01-03 02:18:00,2025-01-03 02:23:00,28.72,1
U0162,P00485,Electronics,2025-02-12 09:11:00,2025-02-12 13:11:00,10.58,1
U0347,P00652,Books,2025-02-15 17:23:00,2025-02-15 17:28:00,2.77,1
U0951,P00838,Grocery,2025-02-01 08:46:00,2025-02-01 08:51:00,13.49,1
U0361,P00150,Beauty,2025-03-29 02:22:00,2025-03-29 02:37:00,7.29,1
U0769,P00800,Grocery,2025-03-16 09:49:00,2025-03-16 13:49:00,26.56,1
U0584,P00873,Clothing,2025-02-05 12:28:00,2025-02-05 16:28:00,3.5,1
U0087,P00340,Grocery,2025-02-07 20:12:00,,,0
U0934,P00129,Clothing,2025-03-31 19:04:00,,,0
U0262,P00438,Books,2025-01-20 13:44:00,2025-01-20 13:49:00,27.93,1
U0214,P00751,Books,2025-01-14 07:47:00,,,0
U0665,P00501,Electronics,2025-01-13 23:14:00,2025-01-13 23:29:00,21.97,1
U0722,P00058,Electronics,2025-03-06 21:33:00,,,0
U0913,P00198,Grocery,2025-02-20 07:02:00,2025-02-20 07:07:00,12.97,1
U0573,P00211,Fitness,2025-03-31 13:57:00,,,0
U0780,P00914,Beauty,2025-03-13 16:54:00,2025-03-13 16:59:00,23.8,1
U0262,P00902,Grocery,2025-03-21 09:20:00,2025-03-21 09:35:00,10.32,1
U0730,P00045,Electronics,2025-01-10 23:37:00,2025-01-10 23:42:00,27.16,1
U0283,P00097,Grocery,2025-03-27 16:47:00,2025-03-27 16:52:00,5.66,1
U0648,P00279,Fitness,2025-02-16 21:45:00,2025-02-16 22:00:00,16.87,1
U0467,P00535,Clothing,2025-03-09 03:29:00,,,0
U0380,P00410,Clothing,2025-03-07 10:35:00,2025-03-07 14:35:00,1.16,1
U0362,P00461,Grocery,2025-03-26 20:47:00,2025-03-26 21:02:00,26.19,1
U0449,P00391,Clothing,2025-03-26 03:00:00,2025-03-26 03:05:00,16.95,1
U0441,P00847,Electronics,2025-03-03 23:50:00,2025-03-04 00:05:00,1.07,1
U0093,P00044,Grocery,2025-01-02 08:54:00,,,0
U0621,P00027,Electronics,2025-02-26 12:17:00,2025-02-26 12:22:00,7.82,1
U0753,P00794,Clothing,2025-02-17 09:40:00,2025-02-17 10:40:00,18.82,1
U0867,P00097,Fitness,2025-03-16 03:41:00,2025-03-16 03:46:00,0.5,1
U0424,P00975,Fitness,2025-02-04 05:02:00,2025-02-04 05:17:00,10.27,1
U0142,P00548,Clothing,2025-02-10 02:49:00,2025-02-10 02:54:00,12.59,1
U0291,P00621,Clothing,2025-03-27 07:14:00,2025-03-27 07:19:00,1.77,1
U0432,P00567,Beauty,2025-02-14 06:18:00,2025-02-14 06:23:00,15.03,1
U0749,P00704,Electronics,2025-01-17 00:44:00,2025-01-17 00:59:00,23.95,1
U0852,P00219,Clothing,2025-04-03 12:55:00,2025-04-03 13:10:00,21.27,1
U0824,P00185,Books,2025-04-03 08:41:00,2025-04-03 09:41:00,19.47,1
U0689,P00069,Fitness,2025-01-06 04:33:00,2025-01-06 04:38:00,3.19,1
U0653,P00829,Beauty,2025-03-16 08:37:00,2025-03-16 08:42:00,1.19,1
U0701,P00130,Fitness,2025-02-09 08:08:00,2025-02-09 08:13:00,10.78,1
U0998,P00567,Fitness,2025-01-08 11:57:00,,,0
U0049,P00890,Clothing,2025-03-08 12:18:00,2025-03-08 13:18:00,22.88,1
U0302,P00609,Fitness,2025-04-08 16:15:00,2025-04-08 20:15:00,14.92,1
U0881,P00848,Clothing,2025-04-10 17:13:00,2025-04-10 17:28:00,26.13,1
U0190,P00599,Beauty,2025-01-30 01:12:00,2025-01-30 01:27:00,29.39,1
U0136,P00806,Electronics,2025-04-01 20:51:00,2025-04-01 20:56:00,22.74,1
U0555,P00631,Clothing,2025-03-22 14:56:00,2025-03-22 15:11:00,16.17,1
U0404,P00720,Beauty,2025-01-20 04:06:00,2025-01-20 05:06:00,5.22,1
U0892,P00334,Grocery,2025-01-18 23:10:00,,,0
U0865,P00925,Grocery,2025-04-06 17:26:00,,,0
U0602,P00154,Beauty,2025-03-31 04:44:00,2025-03-31 04:59:00,25.46,1
U0807,P00547,Fitness,2025-01-28 17:01:00,2025-01-28 17:16:00,17.76,1
U0341,P00079,Clothing,2025-03-25 03:12:00,2025-03-25 03:17:00,23.28,1
U0757,P00579,Fitness,2025-01-24 15:37:00,2025-01-24 15:52:00,7.7,1
U0945,P00855,Grocery,2025-02-17 12:54:00,,,0
U0704,P00413,Beauty,2025-04-03 03:01:00,2025-04-03 03:06:00,20.65,1
U0318,P00546,Fitness,2025-01-18 16:07:00,,,0
U0618,P00609,Grocery,2025-02-27 14:40:00,2025-02-27 15:40:00,24.97,1
U0363,P00169,Books,2025-01-17 22:01:00,2025-01-17 22:16:00,27.3,1
U0822,P00681,Fitness,2025-03-11 04:48:00,2025-03-11 04:53:00,12.55,1
U0382,P00663,Fitness,2025-03-05 01:17:00,2025-03-05 02:17:00,9.52,1
U0233,P00583,Grocery,2025-03-05 09:09:00,2025-03-05 09:24:00,13.27,1
U0777,P00515,Books,2025-02-13 16:58:00,2025-02-13 17:13:00,27.86,1
U0344,P00314,Beauty,2025-01-13 19:59:00,2025-01-13 20:14:00,14.26,1
U0549,P00032,Clothing,2025-02-11 20:01:00,2025-02-11 20:06:00,13.79,1
U0817,P00287,Electronics,2025-02-03 22:06:00,2025-02-03 23:06:00,9.78,1
U0553,P00594,Books,2025-03-05 00:11:00,2025-03-05 00:26:00,10.71,1
U0529,P00043,Books,2025-03-17 18:08:00,2025-03-17 22:08:00,22.03,1
U0856,P00903,Clothing,2025-03-15 16:49:00,2025-03-15 20:49:00,13.14,1
U0789,P00617,Clothing,2025-02-08 08:09:00,2025-02-08 08:24:00,26.51,1
U0819,P00001,Grocery,2025-01-12 14:30:00,2025-01-12 15:30:00,13.51,1
U0571,P00573,Clothing,2025-01-15 03:35:00,2025-01-15 03:50:00,1.47,1
U0935,P00270,Electronics,2025-03-06 11:56:00,2025-03-06 15:56:00,20.5,1
U0183,P00180,Grocery,2025-04-08 14:16:00,2025-04-08 14:21:00,13.59,1
U0041,P00736,Books,2025-02-08 05:43:00,2025-02-08 05:48:00,10.18,1
U0551,P00518,Electronics,2025-02-20 00:59:00,2025-02-20 01:14:00,26.2,1
U0397,P00103,Grocery,2025-03-26 13:35:00,2025-03-26 17:35:00,27.77,1
U0704,P00010,Fitness,2025-03-10 00:00:00,2025-03-10 00:05:00,8.59,1
U0779,P00583,Electronics,2025-02-22 05:36:00,2025-02-22 05:41:00,20.1,1
U0494,P00090,Electronics,2025-01-02 20:58:00,2025-01-02 21:13:00,29.54,1
U0659,P00226,Clothing,2025-03-10 08:50:00,2025-03-10 08:55:00,13.18,1
U0907,P00670,Clothing,2025-02-16 12:11:00,2025-02-16 16:11:00,28.4,1
U0333,P00740,Books,2025-03-10 01:58:00,2025-03-10 02:58:00,11.94,1
U0127,P00917,Grocery,2025-03-09 17:52:00,,,0
U0558,P00126,Electronics,2025-01-10 12:43:00,2025-01-10 12:48:00,9.56,1
U0557,P00956,Electronics,2025-01-02 14:45:00,2025-01-02 15:00:00,5.02,1
U0001,P00209,Books,2025-02-26 09:21:00,2025-02-26 13:21:00,16.29,1
U0168,P00097,Electronics,2025-03-30 14:12:00,2025-03-30 15:12:00,3.63,1
U0620,P00074,Electronics,2025-01-08 20:20:00,2025-01-08 20:35:00,23.99,1
U0019,P00627,Clothing,2025-01-22 13:32:00,2025-01-22 14:32:00,13.09,1
U0332,P00191,Clothing,2025-02-14 07:49:00,2025-02-14 11:49:00,21.6,1
U0584,P00682,Books,2025-01-22 08:44:00,2025-01-22 08:49:00,7.4,1
U0456,P00819,Beauty,2025-02-04 17:41:00,2025-02-04 21:41:00,25.15,1
U0957,P00960,Clothing,2025-01-05 05:31:00,2025-01-05 05:46:00,28.31,1
U0109,P00716,Grocery,2025-01-08 23:38:00,,,0
U0268,P00056,Clothing,2025-03-26 17:13:00,2025-03-26 18:13:00,23.01,1
U0445,P00720,Books,2025-01-15 09:25:00,2025-01-15 09:30:00,14.43,1
U0240,P00553,Clothing,2025-02-22 11:31:00,2025-02-22 11:46:00,17.69,1
U0929,P00032,Books,2025-01-28 06:42:00,,,0
U0301,P00527,Beauty,2025-02-01 12:14:00,2025-02-01 16:14:00,27.23,1
U0602,P00574,Books,2025-01-18 06:05:00,2025-01-18 06:20:00,13.18,1
U0103,P00667,Clothing,2025-01-11 07:19:00,2025-01-11 08:19:00,20.83,1
U0988,P00284,Clothing,2025-04-07 07:07:00,2025-04-07 08:07:00,7.08,1
U0250,P00721,Electronics,2025-02-04 04:34:00,2025-02-04 04:39:00,12.56,1
U0453,P00832,Fitness,2025-03-19 20:46:00,2025-03-19 20:51:00,13.29,1
U0520,P00494,Electronics,2025-01-24 16:17:00,2025-01-24 17:17:00,20.43,1
U0153,P00187,Beauty,2025-04-08 11:15:00,2025-04-08 11:30:00,20.25,1
U0859,P00498,Fitness,2025-01-04 01:27:00,2025-01-04 01:32:00,27.26,1
U0174,P00442,Clothing,2025-02-15 10:12:00,2025-02-15 14:12:00,8.95,1
U0343,P00130,Clothing,2025-01-31 06:09:00,2025-01-31 06:24:00,25.11,1
U0670,P00639,Books,2025-01-24 00:52:00,2025-01-24 01:07:00,7.99,1
U0431,P00292,Beauty,2025-01-25 03:17:00,2025-01-25 03:22:00,11.2,1
U0727,P00114,Electronics,2025-01-06 01:02:00,2025-01-06 02:02:00,26.55,1
U0689,P00199,Grocery,2025-03-13 15:18:00,2025-03-13 16:18:00,19.22,1
U0687,P00013,Grocery,2025-03-11 13:02:00,2025-03-11 14:02:00,2.91,1
U0852,P00271,Grocery,2025-02-17 00:43:00,2025-02-17 00:58:00,26.11,1
U0850,P00601,Clothing,2025-04-04 13:18:00,2025-04-04 14:18:00,23.89,1
U0658,P00215,Books,2025-03-05 18:08:00,,,0
U0962,P00444,Beauty,2025-03-12 13:36:00,2025-03-12 13:51:00,10.94,1
U0324,P00790,Grocery,2025-02-19 08:52:00,2025-02-19 09:07:00,24.11,1
U0990,P00512,Clothing,2025-01-07 08:03:00,2025-01-07 12:03:00,25.26,1
U0673,P00447,Beauty,2025-03-30 16:11:00,2025-03-30 16:16:00,19.56,1
U0639,P00986,Books,2025-01-06 17:39:00,2025-01-06 17:54:00,24.5,1
U0420,P00993,Books,2025-01-21 14:02:00,2025-01-21 14:07:00,16.93,1
U0594,P00715,Books,2025-03-07 23:54:00,2025-03-08 00:09:00,19.69,1
U0485,P00074,Fitness,2025-03-09 01:45:00,2025-03-09 02:00:00,7.43,1
U0659,P00537,Grocery,2025-01-29 01:33:00,2025-01-29 01:38:00,15.04,1
U0751,P00101,Electronics,2025-01-27 21:38:00,,,0
U0412,P00176,Grocery,2025-02-13 05:17:00,2025-02-13 06:17:00,14.84,1
U0936,P00427,Books,2025-02-05 18:26:00,2025-02-05 19:26:00,20.35,1
U0084,P00117,Fitness,2025-02-14 19:20:00,2025-02-14 19:35:00,20.53,1
U0113,P00166,Electronics,2025-01-23 01:07:00,2025-01-23 02:07:00,28.93,1
U0737,P00041,Electronics,2025-01-19 08:25:00,2025-01-19 08:40:00,2.93,1
U0332,P00429,Books,2025-01-28 03:30:00,2025-01-28 07:30:00,12.61,1
U0378,P00344,Electronics,2025-03-21 18:09:00,,,0
U0755,P00424,Beauty,2025-02-17 09:44:00,2025-02-17 10:44:00,5.34,1
U0655,P00366,Grocery,2025-03-14 06:35:00,2025-03-14 06:50:00,11.6,1
U0041,P00120,Books,2025-04-10 18:59:00,2025-04-10 22:59:00,0.76,1
U0935,P00609,Fitness,2025-01-19 11:12:00,2025-01-19 11:27:00,14.91,1
U0770,P00657,Clothing,2025-01-25 03:24:00,2025-01-25 03:29:00,24.01,1
U0959,P00728,Books,2025-04-02 09:52:00,2025-04-02 09:57:00,12.01,1
U0797,P00229,Fitness,2025-02-08 04:16:00,,,0
U0105,P00825,Clothing,2025-01-18 10:46:00,2025-01-18 11:01:00,2.02,1
U0202,P00130,Books,2025-01-21 21:38:00,,,0
U0450,P00352,Grocery,2025-02-19 05:49:00,2025-02-19 06:04:00,3.26,1
U0819,P00889,Books,2025-03-21 01:50:00,2025-03-21 02:05:00,21.4,1
U0843,P00318,Beauty,2025-01-01 10:51:00,2025-01-01 11:51:00,27.81,1
U0973,P00984,Grocery,2025-02-06 15:22:00,2025-02-06 15:27:00,22.8,1
U0266,P00649,Books,2025-01-01 18:45:00,2025-01-01 22:45:00,18.47,1
U0910,P00836,Clothing,2025-03-08 01:55:00,2025-03-08 02:55:00,24.83,1
U0210,P00337,Beauty,2025-01-17 17:32:00,2025-01-17 18:32:00,2.74,1
U0563,P00273,Electronics,2025-03-20 21:40:00,2025-03-20 22:40:00,17.38,1
U0118,P00117,Electronics,2025-01-27 22:36:00,2025-01-27 22:41:00,5.59,1
U0713,P00818,Electronics,2025-02-01 12:18:00,2025-02-01 12:33:00,21.48,1
U0377,P00368,Books,2025-01-28 23:09:00,2025-01-28 23:14:00,16.11,1
U0551,P00094,Fitness,2025-03-25 20:13:00,2025-03-25 20:28:00,9.61,1
U0540,P00168,Fitness,2025-03-27 20:25:00,,,0
U0771,P00954,Electronics,2025-03-16 22:06:00,2025-03-16 23:06:00,11.35,1
U0084,P00715,Electronics,2025-01-17 17:06:00,2025-01-17 21:06:00,10.94,1
U0454,P00341,Beauty,2025-02-25 19:37:00,2025-02-25 20:37:00,14.22,1
U0667,P00661,Books,2025-03-16 11:57:00,2025-03-16 12:02:00,22.13,1
U0629,P00914,Fitness,2025-01-16 18:54:00,2025-01-16 19:54:00,7.26,1
U0514,P00695,Grocery,2025-01-27 18:10:00,2025-01-27 22:10:00,4.83,1
U0605,P00925,Electronics,2025-01-16 22:59:00,2025-01-16 23:04:00,5.83,1
U0678,P00152,Books,2025-03-17 07:02:00,,,0
U0387,P00586,Books,2025-01-02 05:47:00,2025-01-02 06:47:00,5.24,1
U0912,P00877,Beauty,2025-02-21 23:28:00,2025-02-21 23:33:00,5.86,1
U0350,P00913,Electronics,2025-04-08 19:17:00,2025-04-08 20:17:00,28.51,1
U0296,P00274,Grocery,2025-03-19 17:01:00,2025-03-19 17:16:00,11.41,1
U0258,P00554,Clothing,2025-03-06 19:33:00,2025-03-06 19:48:00,26.09,1
U0081,P00496,Grocery,2025-02-10 08:47:00,2025-02-10 12:47:00,22.39,1
U0937,P00724,Fitness,2025-03-16 22:37:00,,,0
U0268,P00101,Beauty,2025-02-13 02:11:00,2025-02-13 06:11:00,2.91,1
U0419,P00557,Electronics,2025-01-30 22:00:00,,,0
U0235,P00082,Electronics,2025-02-10 19:53:00,,,0
U0833,P00529,Clothing,2025-01-06 10:34:00,,,0
